"","BAR","CDOU","CHAM","CMAR","CORA","CUEV","DAPH","EGAS","ELI","GARD","PCAL","PESP","PIN","PLAZ","PMAN","PMOR","PROJ","PVIC","RED","SOMB","STAFE","SUAR","TOR"
"PCAL",0.21806716525947,-0.0826643235452863,-0.0678170014218635,-0.066215842309415,0.0268729269800284,0.267664310468314,0.300380870148351,0.151660012194984,-0.014466195329124,0.226551222943546,NA,-0.059771388684449,-0.238783727565988,0.255372688358873,-0.0430944642973019,-0.0378338736405791,0.221852555364913,-0.091381191409343,-0.200596043102894,0.273460064960573,0.203104968283404,0.225776334176559,0.251827978991026
"PESP",0.0231108699442558,-0.0803459510852233,-0.0215132802862122,-0.0221964710708211,0.0513431642895525,0.0249575529083404,0.0990646104853886,0.0454533307710591,0.11090758774306,0.0271214260822701,0.0597179721956716,NA,-0.0796330753618184,0.0916742568144287,0.0368746193357524,0.0126510192712059,0.0575820634554143,-0.11170261988053,-0.164163104076989,0.0528692749691482,-0.0241546719011184,0.0252050465578215,0.00829082181533685
"PIN",0.168921798190549,0.0549741497501669,0.0549828698072406,0.123640240858192,0.157525820219144,0.261787086836515,0.304649815175054,0.269621856540014,0.0918773473828454,0.229292253045294,0.234905977070715,0.0795255123023146,NA,0.270795032331846,0.0790559653202623,0.0661605327526036,0.235744863410775,0.0733381222813871,-0.0263325496475262,0.276736270692671,0.231673298272286,0.232648786386672,0.187978044626055
"PLAZ",0.091215420603601,-0.108752958868893,0.00268433217297095,-0.0892264837205836,-0.187621261750327,0.201380062017279,-0.020913472767469,-0.0596870213937122,0.037604832156875,0.174417496345636,-0.251181412638516,-0.0914077926122203,-0.270019854790852,NA,0.043515350137786,0.0388744887567705,-0.0190278136763896,-0.11861234394955,-0.174781731953752,-0.0372711242303645,0.0351861857387005,0.178802872329847,0.105422762720162
"PMAN",0.0216890600677786,-0.0681086170608606,-0.0769009412201669,-0.0302411652034293,0.0404786254829316,0.0243110184543843,-0.080890278250742,0.0294006959906854,0.123880476064529,0.0266034430504018,0.0433555063054225,-0.0330757280674092,-0.0778676870487399,-0.0437224925755188,NA,-0.00320558113363719,0.0418406720146338,-0.0790988833015745,-0.137723367481997,0.0388760578307578,-0.0300529391990726,0.0248527436880004,0.00359194913208497
"PMOR",0.0557441441532947,-0.0921168849888169,-0.107192725011142,-0.0222094863616535,0.0369338481491986,0.0398405546395143,-0.0801743019526704,-0.030711725593415,0.0276523932497048,0.0373259992526356,0.0391576354189082,-0.00858663314516979,-0.06514694197533,-0.0387799545596966,0.00547933375612663,NA,-0.0641329346490283,-0.0473539016507413,-0.100606083918449,-0.0831407968433683,-0.0236081160932791,0.0354030862295387,0.0243166723795808
"PROJ",0.15606808743431,-0.0812312999404258,-0.0659177074733561,-0.127118678247423,-0.132855209570369,0.23673543012048,-0.013230853314873,-0.110678189146203,0.0592893198321037,0.164554290779619,-0.221793412206825,-0.058408050122725,-0.234854344377076,0.0196632248741122,-0.0417476738528415,0.0653237518771486,NA,-0.0893696106262332,-0.172335381996668,-0.0268600808655761,0.0357173962616742,0.167491354308094,0.202191636432313
"PVIC",0.0787615251748104,-0.059545191945454,-0.0110184794622849,0.0147796102845548,0.0733422335085605,0.111004408060599,0.131483888612238,0.0814003870353167,0.112541223472704,0.117906482050386,0.0917134021272733,0.103809335391985,-0.0728718270337305,0.118491869623645,0.0797931707253349,0.0481381734496058,0.0893980478768923,NA,-0.193363707070416,0.0814408504593038,0.107688200542777,0.118185843392977,0.0562442970799804
"RED",0.127243254703781,0.15450266300935,0.132262105618579,0.190457628384826,0.145257041693019,0.159633017250816,0.198137733896576,0.183124704828301,0.148208176238928,0.156160515436216,0.199396202310219,0.169523185758059,0.0252541349488886,0.17500070455523,0.14366802211724,0.10607518495326,0.173230545032731,0.203380359270621,NA,0.15575943310908,0.155964565274659,0.157489828677094,0.133502591427143
"SOMB",0.179205595578778,-0.0737942807456148,-0.0608989658216575,-0.106296283298524,-0.151886567267347,0.260472507588403,0.0317072065705749,-0.070535382406773,0.075871485562664,0.131863399571121,-0.272234934315632,-0.0527048212525622,-0.278640537783426,0.038402986725721,-0.0378716578826552,0.0838568582527018,0.0297015475092195,-0.0804552736686518,-0.154559243932084,NA,0.036625452095682,0.134377684299709,0.22774247620594
"STAFE",0.0671374850625873,-0.0190593642963217,-0.0115257264384467,-0.057440680575457,-0.218199780294473,0.194656785139527,-0.0290784563193384,-0.0536657809403993,0.0242413371321406,0.224754491000375,-0.201277900427036,0.0243261541004612,-0.231183084111414,-0.0383128470696812,0.0297345549696603,0.0235806246108812,-0.0350165118763547,-0.107868994032969,-0.155064879953779,-0.0363014908998243,NA,0.236412552592461,0.0701409815651391
"SUAR",-0.0282650260638624,-0.0626449295985752,-0.0603203134600017,-0.143285093384291,-0.244072781998586,-0.0244493406216876,-0.150309274758082,-0.14829625796627,-0.027761160818345,0.0341738482473105,-0.225235251519487,-0.0247469995958916,-0.233015842502711,-0.182780722787583,-0.0244855629639026,-0.0350054919510773,-0.167920647917498,-0.118356622808536,-0.157116712875058,-0.135957274866032,-0.238620564024356,NA,-0.0607448613830174
"TOR",0.0496310117747993,-0.0791843621906112,-0.0761666308512207,-0.101677460687168,-0.204530666436929,0.102592455206648,-0.213750184955518,-0.100438284856411,-0.0104536195346745,0.0620614420162753,-0.250274599488459,-0.00613290680523853,-0.188492779313108,-0.106988840391219,-0.00245630599073948,-0.0220973092365641,-0.204694921432984,-0.0554379897912186,-0.132471305110338,-0.22939780950736,-0.071866359809268,0.0602869431529014,NA
