"","BAR","CDOU","CHAM","CMAR","CORA","CUEV","DAPH","EGAS","ELI","GARD","PCAL","PESP","PIN","PLAZ","PMAN","PMOR","PROJ","PVIC","RED","SOMB","STAFE","SUAR","TOR"
"PCAL",-0.0326529225553255,-0.0518703689537158,-0.059980169557104,-0.00605345167027286,-0.129078217951477,-0.0261655608268432,-0.0938897807945336,0.00499353647390422,-0.059984430204158,-0.100973845581051,NA,-0.0484209457463838,0.134609352415515,-0.141071119869935,-0.0505123460234191,-0.0498355150821164,-0.0615273801120026,-0.0327544070691392,-0.00727427716312084,-0.0748012331366222,-0.133785467159315,-0.101466297326343,-0.0355305185515133
"PESP",-0.0435889520926528,0.0145319296300908,-0.0461319196875919,0.0731460721931691,0.00101444377962271,-0.0482752147951613,0.0239014443121165,0.0597258986783299,-0.0921929114791976,-0.00529230197518701,0.0484081280534872,NA,0.164950599156309,0.0185432101761374,-0.0554234371329243,-0.049108365765466,0.0567336451797418,0.124848715007024,0.234722520497023,0.0536560002335735,-0.0112286528514297,-0.00714907346774311,-0.0350272170374667
"PIN",-0.0342377423436121,-0.168817848758492,-0.163921889952878,-0.0967592341560603,-0.0884756700757813,-0.0525717189370711,-0.129387869243642,-0.0675743150657313,-0.146289147037143,-0.0848633716650601,-0.133098951019839,-0.164038050393085,NA,-0.138610404148716,-0.150692894095585,-0.134941828001389,-0.0475909200137411,-0.17119538183319,-0.116047797611697,-0.118833951094649,-0.1281571630497,-0.0876325904908038,-0.0366026800288625
"PLAZ",-0.0181324013391728,-0.0206446389119051,0.0682214128616293,0.0180420233536013,0.00934351202679316,-0.0160576994648019,0.0254356526237327,-0.0198747725498045,0.00296045208826035,-0.0114969741357515,0.139780503593746,-0.0178320889761069,0.138841962659571,NA,0.00827289778244775,0.00155849608439024,-0.0142501728325657,-0.00290263669643697,0.0281515766871124,0.00851602864285879,-0.0766308444572461,-0.013705738672126,-0.0223934532645602
"PMAN",-0.0441962775756775,0.0976136451173737,0.0718545517349881,0.0709289890340452,0.0069637067395507,-0.0489835811613206,-0.0140040550862148,0.0601251349457445,0.0182147220180318,-0.00203214849120231,0.0505663274232374,0.0546743885390645,0.15107322862318,-0.00863684814199877,NA,-0.0539302565533233,0.0576723654946986,0.0940470526172743,0.189325428591963,0.0546691352867071,-0.00800713482789117,-0.00402202462032224,-0.0336043300660779
"PMOR",-0.0381060230940938,0.18522379588317,0.212966725975902,0.0654877503707836,0.0110195899848476,-0.0468696896871424,-0.00764720922327982,-0.0106036266876407,0.0104956905113916,0.00379486101665659,0.0495657170704849,0.0483087224028121,0.135360549556584,-0.00237647180313358,0.0540384083460228,NA,-0.0125743731262855,0.076253335473178,0.152739176451164,-0.012577706710474,-0.00146276378525544,0.00198524681445872,-0.0267074701420472
"PROJ",-0.00640497494644024,-0.060088052269693,-0.0676090758280714,-0.0385200582866142,-0.0494904125912258,0.0133178838395594,0.0211301136548042,-0.0263921396692764,0.0115297267223547,0.0489086955616919,0.0613164804612457,-0.0563763780477671,0.047239293929617,0.0150807903806013,-0.0574222701168767,0.0115852733571078,NA,-0.0418411385184026,0.00195752116033852,0.0213775291485363,0.0089668961937611,0.0490573506869714,-0.0029090566992462
"PVIC",-0.165554389364791,-0.11585899556932,-0.120835023086085,0.0490130329452541,-0.0165813993189399,0.0198606645427534,0.00719362517532445,0.0432904170910542,-0.104509764898851,0.043618964622181,0.032845016681214,-0.123022594042899,0.171728951133069,0.00325744651402505,-0.0945580420169859,-0.0760406876109813,0.0425697060522043,NA,0.29842509607402,0.0399804484678176,-0.00693947082394414,0.0435593623284947,-0.137899793117107
"RED",-0.218653771121701,-0.294288893096357,-0.255778736492723,-0.0517831637415512,-0.0383599508960912,-0.0068162161545953,-0.0293172133499919,-0.0123865768415906,-0.173306560905827,0.0235853679359789,0.00779263145683436,-0.237461045964788,0.117480320297489,-0.0284772135159122,-0.191815357594479,-0.154993553794811,-0.00294899394739956,-0.302490840879164,NA,-0.000645259854792613,-0.0347761548562624,0.0229927432672558,-0.0184844485823459
"SOMB",-0.00435790873685737,-0.0562897704397599,-0.0638811626724635,-0.0354583540995661,-0.0627334278127826,0.0249887828511914,0.00442956351266382,-0.0227335038740654,0.0116742943329089,-0.0104875443122622,0.0734128800956889,-0.0531404758221356,0.119161664723139,-0.00750747933383174,-0.0544565753987522,0.0116710881820071,-0.0165612119843258,-0.0395567022593026,-1.82387309604102e-05,NA,-0.0338117952860715,-0.0120447888400075,-0.000850424722167434
"STAFE",-0.0202489102337147,0.0749157544813423,0.0676082692205276,-0.0182336262613439,0.0282205618387467,3.99860224704713e-05,0.0523398050451648,0.00406006572107775,0.00188912480425758,0.0117432779106346,0.13295693357581,0.0104743036720355,0.128275249515401,0.076409968681818,0.00722688333701534,0.000406366132096288,-0.0089164255109577,0.00735852038618098,0.0341819520650834,0.0338557924698509,NA,0.0104347927878076,-0.0259812505756213
"SUAR",-0.041980885328851,0.0617012941840891,0.0550373773702407,-0.042955236405268,0.0174919750999112,-0.108099740914173,0.0173499208587595,-0.0434144168654503,-0.00114294492974668,0.0130025216357033,0.101096096322069,0.00630681044772166,0.0882079965127039,0.0150075580183229,0.00322530805664002,-0.0029293559825024,-0.0484020532776018,-0.0430895433111625,-0.022946840478827,0.0131723139194957,-0.00909972597279585,NA,-0.0688024954641141
"TOR",-0.00212723884211914,0.141320463493597,0.139616591615777,0.00121213400967758,-0.00283123433675803,0.0201305509300292,0.0166784641238365,0.00339479528562889,0.0218464078519598,0.0680851515338011,0.0348922639201682,0.0337625069771008,0.0360594670930877,0.0224775334577559,0.0327320002720589,0.0251757958105116,0.00245312734650298,0.137089297564922,0.0177422439679331,0.000988217390211019,0.0254264392186768,0.0693747448392821,NA
