"","BAR","CDOU","CHAM","CMAR","CORA","CUEV","DAPH","EGAS","ELI","GARD","PCAL","PESP","PIN","PLAZ","PMAN","PMOR","PROJ","PVIC","RED","SOMB","STAFE","SUAR","TOR"
"PCAL",0.316813238106696,-0.0998499666567679,-0.0743117593622858,-0.0898189809291027,0.0883031662496746,0.330569267228826,0.407709460127033,0.239613808547418,0.00104691283381621,0.31457806817533,NA,-0.0591498067546962,-0.295958823658044,0.379117561209948,-0.0354419844977996,-0.0224861732703194,0.335421345091273,-0.12892857352444,-0.312150572900727,0.393289307097092,0.312898690087236,0.315218433758336,0.345612844259669
"PESP",0.0779990998782622,-0.0406865765471482,0.0424384481337816,-0.0843412048066413,0.0692885383913624,0.037034766831708,0.134160424176985,0.0486832546256227,0.16098650835433,0.0177125258013894,0.0590863657369405,NA,-0.115715618585314,0.124572944220811,0.0777179125269552,0.0654687257155935,0.0633247758975517,-0.296856055207308,-0.30634781852306,0.0598211768177632,-0.0693819551847431,0.0159801413615285,0.0214051925449358
"PIN",0.283839090855204,0.0724117692457871,0.0800498500221321,0.206709562857321,0.210570158213606,0.35280540967284,0.446606941901425,0.423730168853418,0.135494404354709,0.324758442698535,0.300421590490579,0.117300997787856,NA,0.399301684563455,0.119474958114321,0.109674464898458,0.36617719964546,0.0759586985691907,-0.0495550419400436,0.427265182417829,0.349636925664808,0.329365446872149,0.301209219154822
"PLAZ",0.180591871722052,-0.153921878060687,0.0359973988521537,-0.150140093018025,-0.311806669957356,0.286292449559241,-0.040409755321567,-0.0673328387885981,0.0739697525630102,0.225205711568213,-0.373021427791884,-0.121684687458338,-0.396774044487335,NA,0.0698927512663017,0.0807092680448239,-0.0135714163330692,-0.179759412503954,-0.298065210667162,-0.0425147392361749,0.100417161704279,0.230503127259304,0.172890822407345
"PMAN",0.0779786061487544,-0.122874350652629,-0.0971066130914138,-0.0928662251062618,0.0507011355061055,0.0326448185745225,-0.0884230971902779,0.0225725774566062,0.142759473009195,0.0125360508800469,0.0354773103800964,-0.0806002719147494,-0.117353438801515,-0.0697738812432657,NA,0.051398157410122,0.0393495568820338,-0.203396262620074,-0.258213625726969,0.0383267938855334,-0.0850164616114861,0.0105832297579791,0.0107897872650905
"PMOR",0.0956570714740142,-0.164834289522773,-0.163963395552238,-0.0838863110716508,0.0401084278417818,0.0335686076746147,-0.103493530087512,-0.0645263383581277,0.029963068802856,0.0115972746827153,0.0244636494072688,-0.060692770487144,-0.107381610030276,-0.0820495016796393,-0.0496682508456276,NA,-0.100211055677916,-0.147125004220003,-0.204941194724682,-0.119532449808189,-0.0975781472178327,0.00920480192512192,0.00974968281968827
"PROJ",0.244382943514831,-0.100235838126115,-0.0750520149864886,-0.197079247377502,-0.201626519026128,0.27072829994712,-0.0516686205635485,-0.137255054665756,0.0897451270862,0.173340016872854,-0.332749595958567,-0.0590274580992142,-0.364087828548387,0.0124348177865998,-0.0355315663380321,0.100543708619618,NA,-0.129622068432917,-0.301933170670137,-0.102720044459429,0.016460541278011,0.170367684620791,0.278777489672934
"PVIC",0.133652002662588,0.0360935223435351,0.0775607753073276,0.00776214516538268,0.121463489253415,0.132068805670284,0.202792709024443,0.131687468338918,0.211268552423544,0.140448751158899,0.12899743060318,0.2858469922165,-0.074154525104115,0.185029125361312,0.201038268110063,0.147267748933763,0.133664039936975,NA,-0.294331622761781,0.124575848584299,0.173147644687735,0.13786612664108,0.075888253507666
"RED",0.185041146054809,0.237369753268797,0.213603445936689,0.368907052088744,0.246246038419128,0.22863516952478,0.337639911518282,0.340457678309832,0.255281779061035,0.216065290673199,0.31191552058251,0.317908523310705,0.0492272356090954,0.298953881440267,0.267021499712249,0.213695873972298,0.304646410339925,0.305695476428734,NA,0.275760634359328,0.273436625010143,0.2163740361622,0.226105463241038
"SOMB",0.26333132056103,-0.0941812302598267,-0.0707943633273158,-0.170002076228998,-0.220547981450407,0.28027322291309,0.0258221833092618,-0.0959270998103426,0.106321255364207,0.168186446329979,-0.392004995694857,-0.0559951161387808,-0.428778769761,0.0396078737040068,-0.0343393272870375,0.118834308677303,0.102552341349026,-0.119044954443008,-0.27399094332154,NA,0.0627343110772781,0.169507328450995,0.298580393658659
"STAFE",0.204895844983098,0.0317874726088252,0.0509502733111496,-0.0815081304725417,-0.328523460502265,0.274911614022465,-0.0763018127631513,-0.0776487003888444,0.0886124162943949,0.270324686888903,-0.310337622206123,0.0696962994426845,-0.348571718417634,-0.109030066585861,0.0846398191862898,0.0973753988759505,-0.018684289880086,-0.17021134128696,-0.271650723821678,-0.0659303559938474,NA,0.283055149459826,0.209819916596185
"SUAR",0.0265882522497807,-0.0490600823475838,-0.039369599991406,-0.170610679494026,-0.328638124206026,0.0497186998544326,-0.194915209030229,-0.158544952895197,-0.00379804545560069,0.0691970087220341,-0.313250365508276,-0.0153509669600751,-0.328731540998378,-0.233134465642923,-0.00985014699710861,-0.00853752445900821,-0.171336910003784,-0.136433400131644,-0.214664767491206,-0.171184358855443,-0.283192454243317,NA,-0.0303133440734428
"TOR",0.192905317700367,-0.0842825325797767,-0.0693852219527042,-0.153330545768098,-0.286691713783766,0.123005782691571,-0.254105692069595,-0.168050060036587,0.0039621184709334,0.0328059217363377,-0.34553127126068,-0.0181684393228474,-0.302603207481329,-0.182959019554624,-0.00761296802914476,-0.00474725291129259,-0.291786883585426,-0.0728222008038162,-0.222647755729023,-0.305073056361323,-0.210665303248816,0.0297357127707731,NA
