"","BAR","CDOU","CHAM","CMAR","CORA","CUEV","DAPH","EGAS","ELI","GARD","PCAL","PESP","PIN","PLAZ","PMAN","PMOR","PROJ","PVIC","RED","SOMB","STAFE","SUAR","TOR"
"PCAL",0.0599275626316882,-0.0920407754815812,-0.0726050496931428,-0.0920101580807684,0.136463138565996,0.140226239621029,0.197741625187919,0.0750733418838051,-0.00615767298254773,0.175967133597048,NA,-0.0536243661693454,-0.177812453551092,0.20947953962997,-0.0357351349213503,-0.0305727129851497,0.122044372327747,-0.0962814428896693,-0.185809612076746,0.168353611136326,0.185088938522132,0.171386004639465,0.0768923882008052
"PESP",0.0471739944910443,-0.0490711528309963,0.0156257780093181,-0.031107128082466,0.0759320469334193,0.0980679654402576,0.0871681276525945,0.0810294108681133,0.121639232111833,0.104888746029783,0.0537483445914142,NA,-0.0470934569852802,0.0832989960417267,0.0504590549128316,0.0221472369217917,0.100241145009316,-0.174485971051723,-0.172086820826576,0.0931792940382089,0.0463107193739697,0.10703821372179,0.0393961200196908
"PIN",0.116383517305764,0.00552272296630655,0.0154787050195363,0.0772790336139031,0.17318037297499,0.167969055869988,0.237715177344429,0.188177951015746,0.0724939620158458,0.178370795714574,0.180821842323687,0.0483287678616748,NA,0.228799820723524,0.0541638959079637,0.0458956072265295,0.191348266243026,0.02187678521938,-0.0389128891345841,0.219993455011349,0.203548248238234,0.178468725613904,0.13741863641429
"PLAZ",-0.0223707142990615,-0.111993859693542,-0.0703760883518406,-0.127554877025703,-0.113420626188502,0.0333089579565451,-0.0507125142967433,-0.10752612218928,-0.0312421447078518,0.110796144039923,-0.205925271786192,-0.0818412018247264,-0.227842366999987,NA,-0.0319764407017007,-0.0433354769062802,-0.0809741571438638,-0.115893260430397,-0.16866821457004,-0.0750835870554261,0.0774600410870015,0.107064203916667,-0.0229443919999698
"PMAN",0.0476045845068241,-0.0942202760100787,-0.0846772223340174,-0.0421037722712381,0.0604329005584314,0.105153109130137,0.0333082479933018,0.0554605171286766,0.0954187192754797,0.110288164771936,0.035813751651166,-0.0531433778936104,-0.0529510365662888,0.0324770083845185,NA,0.00234214205707098,0.0762738335914278,-0.124133775827633,-0.148868678719318,0.0726527193500102,0.046512476064731,0.113041150010988,0.0389624950044904
"PMOR",0.0815289765922858,-0.118835541500059,-0.118370323305005,-0.032287379879389,0.0546295121888419,0.128485140554118,0.0448046695772756,-0.00169249009635871,0.0352562866470798,0.126427023687215,0.0320037330166067,-0.0184945572170927,-0.0443076414723797,0.0433314827161665,-0.000473210564333616,NA,0.0234563606901506,-0.0766468333248192,-0.109788098025589,0.0384834195185332,0.0590009879845716,0.129628722008365,0.0611946905330369
"PROJ",0.0197502490287644,-0.135952701988533,-0.112421130560893,-0.235649782268908,0.00838620956192346,0.161410097859315,0.0917346085143173,-0.187126603889729,-0.0122387759571649,0.152666735675444,-0.121199588270069,-0.0970814391632687,-0.189321066134349,0.0814592586281224,-0.0739382398169478,-0.0224401158946828,NA,-0.14834459349392,-0.229861612676339,0.0414871293733216,0.119329477669422,0.158424149408995,0.0415110985494889
"PVIC",0.088817597261158,-0.0609903221001308,0.00034341178354122,0.0265983184818265,0.110232100969594,0.114065004533112,0.127298664912008,0.13931801981946,0.143143554916343,0.152815479495157,0.0964330293833673,0.167216868349177,-0.0207270467003147,0.118998444581866,0.122160399388913,0.0769578590121097,0.150952222117592,NA,-0.165755510800802,0.139351669266098,0.113038551953445,0.155824829720541,0.0758442386250685
"RED",0.114621869940992,0.0915038978731388,0.09163066706093,0.182219692260677,0.172075481782279,0.157357442046647,0.186356160256322,0.234361726348513,0.158046972276301,0.187876581776772,0.184917159150302,0.175704120400032,0.0387647205012485,0.168530210870409,0.151962761861516,0.113530263920274,0.23053995930353,0.168888147296533,NA,0.209044358651924,0.156937908465725,0.192712328813821,0.122847820456545
"SOMB",-0.0111221683542263,-0.128131663635387,-0.105286750800923,-0.2042900136852,0.00176792401480231,0.1149671209049,0.100943412588966,-0.127104111995106,-0.0265451657756428,0.0998908657913977,-0.165508237858517,-0.09168257195899,-0.218817111999511,0.0776320274080981,-0.0712396112212681,-0.0384378969645052,-0.0421307347261394,-0.137143686785162,-0.208900411181331,NA,0.0773095072898156,0.0972399944197446,-0.00260317971570285
"STAFE",-0.0464932433723454,-0.0863781909478546,-0.0846342105721545,-0.178201959098401,-0.137260992001894,-0.00576807043704339,-0.0654416554336631,-0.101032028820724,-0.0447416085439094,0.121119011500358,-0.183459400331717,-0.0457273516681307,-0.202805507083229,-0.0805849737872585,-0.0463181815035208,-0.0585643126768301,-0.120358220708031,-0.11099739653641,-0.156121134236486,-0.0780384310811429,NA,0.117072628880334,-0.0561166155703249
"SUAR",-0.131667658427064,-0.142075613769434,-0.145405869295115,-0.188991397335289,-0.134988920674836,-0.128914335683474,-0.095475378084988,-0.17212200707122,-0.109018922582254,0.0354733995839756,-0.169519685663813,-0.106372333580613,-0.177815783334342,-0.106990820457398,-0.112092045714701,-0.1289688881738,-0.157851366542161,-0.154743544168801,-0.191647039139308,-0.0963007128932694,-0.116463063429835,NA,-0.130762530273314
"TOR",-0.0137402643822469,-0.10543622653303,-0.105534037361394,-0.0881568975333133,-0.0398800552505064,0.130108676640711,0.00143320673924456,-0.0793190497905744,-0.0354866623924856,0.125718219798526,-0.0767081163882358,-0.0386136672109581,-0.137783013077448,0.0229265259538779,-0.0383612142811779,-0.05948875751425,-0.0448374962744113,-0.074786636663479,-0.122449218529704,0.000320941929955336,0.0560323399817002,0.131290567028535,NA
