"","BAR","CDOU","CHAM","CMAR","CORA","CUEV","DAPH","EGAS","ELI","GARD","PCAL","PESP","PIN","PLAZ","PMAN","PMOR","PROJ","PVIC","RED","SOMB","STAFE","SUAR","TOR"
"PCAL",0.350058122795753,-0.104199472883822,-0.0794746483866591,-0.0876326404396918,0.0813777324487673,0.409990851310458,0.52315390203022,0.303674297743837,-0.0268321279739951,0.43540639948832,NA,-0.0804430229524558,-0.407122823379761,0.483703359347837,-0.0589726534700068,-0.0428043218686323,0.383072158373023,-0.14297616210771,-0.332378977925011,0.470197428196448,0.390428963407596,0.434094444900726,0.393755253521124
"PESP",0.0593208383378953,-0.0707982524688383,0.0159619473179441,-0.0728608647584528,0.0805227559954315,0.0172768532229931,0.155865077356589,0.0547754897080973,0.121972885428907,0.0247290008076031,0.0806925955395533,NA,-0.148134205614273,0.144168552429808,0.0520724128674321,0.0545706835588431,0.0750915442590827,-0.229757485235333,-0.264720380382306,0.0682669512577384,-0.04226902032331,0.0214202670073778,0.0107516270108025
"PIN",0.311731858295788,0.123868448644144,0.123798059584822,0.236588652000917,0.291466905259957,0.409076508589611,0.525340956583771,0.494213235058242,0.146269316954772,0.411670396006945,0.400664803750871,0.148912319317364,NA,0.483443977599609,0.141218183824152,0.128514407988632,0.42293467163084,0.126690092853805,-0.0383240244147296,0.47446589481428,0.413262624625148,0.41908859395153,0.339730552835948
"PLAZ",0.159237522658941,-0.161594765651275,0.0497795878540923,-0.150948590282359,-0.437321910255435,0.307131141849896,-0.0383844869566702,-0.0811052772756472,0.0696259659520748,0.316622265543345,-0.477363864554458,-0.143826063163991,-0.482448302258548,NA,0.0640829994405447,0.0766738141994386,-0.0276703041459465,-0.197459476621604,-0.291050310809084,-0.0583696842592508,0.0598798934571802,0.328287817720986,0.156903167952408
"PMAN",0.0644084658822417,-0.0935234566855663,-0.0692713481710419,-0.0735129828742107,0.0653881849173515,0.0145811459583339,-0.100530284879929,0.0343629339437724,0.159697602967411,0.0231682509691099,0.0591602149385795,-0.0477007160402449,-0.139452745175555,-0.0662884655555344,NA,0.0634262338192224,0.0549577506120338,-0.148049012113524,-0.215942435304435,0.0506636807843772,-0.0510709207670403,0.0199631916701819,0.00448836992490102
"PMOR",0.072023337555013,-0.14052551377819,-0.147227648352124,-0.0689413113223497,0.0528577144181448,0.0101763557952497,-0.118386054161184,-0.0711406781968363,0.0236520362289631,0.0213863448183869,0.044809528505608,-0.0492538756846771,-0.126706818202503,-0.0786483939071076,-0.0606852979818209,NA,-0.107520497395137,-0.113628819586591,-0.17434709429661,-0.130462857023509,-0.0620728657819167,0.0172190157756376,-0.00253845295455238
"PROJ",0.242138667779719,-0.0994956129972397,-0.0743121536375553,-0.202036659321023,-0.256562467206012,0.337618772711654,-0.0359613542033942,-0.152467075704088,0.093220297295962,0.284702744395632,-0.38355769065445,-0.0755249176355565,-0.421670834886685,0.0276129892311711,-0.0544254604419256,0.106566438813054,NA,-0.136896539883654,-0.273734253137444,-0.0613927467634523,0.0691754425761422,0.283057574524218,0.289357606662563
"PVIC",0.101371393779866,0.0412881072489823,0.07568106212759,0.00211451654824059,0.125724929646973,0.158657579868306,0.219304319908525,0.125667228127581,0.159289443159018,0.199269610902511,0.143493687155729,0.22193967198939,-0.125160164933508,0.197111968256457,0.149119956678241,0.114902727487224,0.13725360487092,NA,-0.262814404036227,0.124465908199631,0.179389903853167,0.196047456287464,0.0519167469795475
"RED",0.160470513255133,0.247914138445218,0.21819723391407,0.290465146780484,0.251301290858213,0.238250433112983,0.330213995247291,0.294135338011544,0.21034313787654,0.263003098469857,0.330893262449681,0.274012790316617,0.0376302983451726,0.291359230778929,0.224614142392682,0.182815344376475,0.275750486103746,0.277842543446586,NA,0.247334482978073,0.259879576583685,0.261438194311312,0.204181048296526
"SOMB",0.267759733109498,-0.0896838708584602,-0.0683344824314415,-0.166886853341915,-0.29219735273045,0.35444346405535,0.0433823275368142,-0.0961982308774684,0.113848769374925,0.236344387878034,-0.468179365914505,-0.0677052010150728,-0.476719822564497,0.0587352885675173,-0.0492207472119023,0.12912054670087,0.0612643481501184,-0.122721096918652,-0.245051198535147,NA,0.0586338811753521,0.243138739749075,0.317939622788778
"STAFE",0.133793025472035,0.0154308756032951,0.0345601222033343,-0.106499734774002,-0.463232704123702,0.306019639471785,-0.0500202290388999,-0.0757705921080803,0.0551442849780223,0.409186004253027,-0.387355485305808,0.0409848092658039,-0.412359177622333,-0.0619161454592944,0.0490498390815714,0.0600933046391457,-0.0683982223711679,-0.179699374760107,-0.258439019097838,-0.0581497664461289,NA,0.435235446453493,0.120949413287199
"SUAR",-0.00745216596018199,-0.0447223175383981,-0.0339037859913449,-0.245221143670222,-0.486182807974463,-0.030965009828105,-0.275032050809727,-0.253658912754302,-0.0137851544860066,0.0519377259959737,-0.43297559020793,-0.0221451394301149,-0.419618859748952,-0.333856883956942,-0.0208780293438527,-0.0184375871045947,-0.28393752546981,-0.196350814621286,-0.260537383851096,-0.245729104681606,-0.438834126278834,NA,-0.0798220906262636
"TOR",0.173271222357301,-0.053657460594633,-0.0314434403536388,-0.157992377810529,-0.349606410152281,0.134807734069368,-0.290222198762679,-0.174054530215619,0.00805550389658667,0.0816197433528592,-0.391738772173883,-0.00903810444545179,-0.3418594607686,-0.161040761545417,-0.0039828149786119,0.00373056985177126,-0.296660303720685,-0.050287512476847,-0.203001123120547,-0.322599725461514,-0.124004350823825,0.0783117579812081,NA
